sentence_id,annotation_type,annotation_text,start_token,end_token,alignment_status,is_training_safe,candidate_span,reason
567,opinion,apne dharam se hata hai,4,8,exact,True,apne dharam se hata hai,Matched via exact strategy
567,aspect,history,22,22,exact,True,history,Matched via exact strategy
567,opinion,padh,23,23,exact,True,padh,Matched via exact strategy
567,aspect,raja,28,28,exact,True,raja,Matched via exact strategy
567,opinion,kaun bhikhari aur kaun raja,24,28,exact,True,kaun bhikhari aur kaun raja,Matched via exact strategy
568,aspect,research,17,17,exact,True,research,Matched via exact strategy
568,opinion,itna research to apne bde bhai ki tshirt lene me nhi kiya tha,16,28,exact,True,itna research to apne bde bhai ki tshirt lene me nhi kiya tha,Matched via exact strategy
568,aspect,gifting spree,32,33,exact,True,gifting spree,Matched via exact strategy
568,opinion,jhel gye mujhe,35,37,exact,True,jhel gye mujhe,Matched via exact strategy
569,aspect,mulk,6,6,exact,True,mulk,Matched via exact strategy
569,opinion,nalayak,5,5,exact,True,nalayak,Matched via exact strategy
569,aspect,log,9,9,exact,True,log,Matched via exact strategy
569,opinion,nalayak,5,5,exact,True,nalayak,Matched via exact strategy
569,aspect,madrassa chaap,17,18,exact,True,madrassa chaap,Matched via exact strategy
569,opinion,tujhe shaaayad english na samajh aaye,11,16,exact,True,tujhe shaaayad english na samajh aaye,Matched via exact strategy
570,aspect,pakistan,4,4,exact,True,pakistan,Matched via exact strategy
570,opinion,russian and american breed,0,3,exact,True,russian and american breed,Matched via exact strategy
570,aspect,amma,17,17,exact,True,amma,Matched via exact strategy
570,opinion,pata nahin kis soviet european ka lauda teri amma ne apne phude mein liya,9,22,exact,True,pata nahin kis soviet european ka lauda teri amma ne apne phude mein liya,Matched via exact strategy
570,aspect,namak haram suar,24,26,exact,True,namak haram suar,Matched via exact strategy
570,opinion,talking about pakistan,31,33,exact,True,talking about pakistan,Matched via exact strategy
571,aspect,reply,6,6,exact,True,reply,Matched via exact strategy
571,opinion,nai kiya,7,8,exact,True,nai kiya,Matched via exact strategy
571,aspect,inquiry,9,9,exact,True,inquiry,Matched via exact strategy
571,opinion,apki,11,11,exact,True,apki,Matched via exact strategy
572,aspect,trend,3,3,exact,True,trend,Matched via exact strategy
572,opinion,ye kya naya trend h bc,0,5,exact,True,ye kya naya trend h bc,Matched via exact strategy
572,aspect,insta,10,10,exact,True,insta,Matched via exact strategy
572,opinion,sab ke sab apne insta deactivate kyu kar rhe h,6,15,exact,True,sab ke sab apne insta deactivate kyu kar rhe h,Matched via exact strategy
573,aspect,propaganda,10,10,exact,True,propaganda,Matched via exact strategy
573,opinion,ghisa pita dialogue ab nhi chalega,12,17,exact,True,ghisa pita dialogue ab nhi chalega,Matched via exact strategy
573,aspect,gyan,24,24,exact,True,gyan,Matched via exact strategy
573,opinion,dalo apni gand me,26,29,exact,True,dalo apni gand me,Matched via exact strategy
573,aspect,shanti,30,30,exact,True,shanti,Matched via exact strategy
573,opinion,tum logo se nhi aa sakti,31,36,exact,True,tum logo se nhi aa sakti,Matched via exact strategy
573,aspect,gulami,41,41,exact,True,gulami,Matched via exact strategy
573,opinion,tum logo se sirf gulami aa sakti ha,37,44,exact,True,tum logo se sirf gulami aa sakti ha,Matched via exact strategy
574,aspect,life,9,9,exact,True,life,Matched via exact strategy
574,opinion,acha bnany ki koshish krunga,21,25,exact,True,acha bnany ki koshish krunga,Matched via exact strategy
575,aspect,asset,5,5,exact,True,asset,Matched via exact strategy
575,opinion,bullshit,6,6,exact,True,bullshit,Matched via exact strategy
575,aspect,service,48,48,exact,True,service,Matched via exact strategy
575,opinion,chalu karo,50,51,exact,True,chalu karo,Matched via exact strategy
575,aspect,paisa,53,53,exact,True,paisa,Matched via exact strategy
575,opinion,return karo,54,55,exact,True,return karo,Matched via exact strategy
576,aspect,upper caste,8,9,exact,True,upper caste,Matched via exact strategy
576,opinion,dusro se jalne me he barbaad,10,15,exact,True,dusro se jalne me he barbaad,Matched via exact strategy
576,aspect,seats,17,17,exact,True,seats,Matched via exact strategy
576,opinion,reserved h uspe tym waste krte h,27,33,exact,True,reserved h uspe tym waste krte h,Matched via exact strategy
576,aspect,inability,38,38,exact,True,inability,Matched via exact strategy
576,opinion,bahana mil gya apne inability chupane ka,34,40,exact,True,bahana mil gya apne inability chupane ka,Matched via exact strategy
577,aspect,student,6,6,exact,True,student,Matched via exact strategy
577,opinion,thoda dhyan apne haryana ke student pr bhi de lo,1,10,exact,True,thoda dhyan apne haryana ke student pr bhi de lo,Matched via exact strategy
577,aspect,paper,21,21,exact,True,paper,Matched via exact strategy
577,opinion,sare paper leak hote h,20,24,exact,True,sare paper leak hote h,Matched via exact strategy
577,aspect,hssc,25,25,exact,True,hssc,Matched via exact strategy
577,opinion,ap invastigate kyo ni krte,27,31,exact,True,ap invastigate kyo ni krte,Matched via exact strategy
578,aspect,scene,4,4,exact,True,scene,Matched via exact strategy
578,opinion,ooohhh apne chatt wale,0,3,exact,True,ooohhh apne chatt wale,Matched via exact strategy
578,aspect,writing a book,12,14,exact,True,writing a book,Matched via exact strategy
578,opinion,look at us,9,11,exact,True,look at us,Matched via exact strategy
579,aspect,samaj,43,43,exact,True,samaj,Matched via exact strategy
579,opinion,aaj condition h vo kisi aur ki vajah se nhi manu smriti se h,45,58,exact,True,aaj condition h vo kisi aur ki vajah se nhi manu smriti se h,Matched via exact strategy
579,aspect,manu smriti,55,56,exact,True,manu smriti,Matched via exact strategy
579,opinion,joki brahmin tha yhi kadwa sach h,59,65,exact,True,joki brahmin tha yhi kadwa sach h,Matched via exact strategy
580,aspect,show,0,0,exact,True,show,Matched via exact strategy
580,opinion,satyanash,2,2,exact,True,satyanash,Matched via exact strategy
580,aspect,adi,6,6,exact,True,adi,Matched via exact strategy
580,opinion,angry young man tha phir kabir singh bana aur ab jhonny sins,8,19,exact,True,angry young man tha phir kabir singh bana aur ab jhonny sins,Matched via exact strategy
580,aspect,voldemort,21,21,exact,True,voldemort,Matched via exact strategy
580,opinion,concubine jaisa behave kar rahe hai,23,28,exact,True,concubine jaisa behave kar rahe hai,Matched via exact strategy
581,aspect,ak21,0,0,exact,True,ak21,Matched via exact strategy
581,opinion,sab bhula diya,3,5,exact,True,sab bhula diya,Matched via exact strategy
581,aspect,bondita,20,20,exact,True,bondita,Matched via exact strategy
581,opinion,wah,23,23,exact,True,wah,Matched via exact strategy
582,aspect,dramas,16,16,exact,True,dramas,Matched via exact strategy
582,opinion,behaye wala channel arhe hay,11,15,exact,True,behaye wala channel arhe hay,Matched via exact strategy
582,aspect,adds,21,21,exact,True,adds,Matched via exact strategy
582,opinion,behaye wali chezay arhi,23,26,exact,True,behaye wali chezay arhi,Matched via exact strategy
582,aspect,logic,55,55,exact,True,logic,Matched via exact strategy
582,opinion,khali hay,57,58,exact,True,khali hay,Matched via exact strategy
583,aspect,acting,39,39,exact,True,acting,Matched via exact strategy
583,opinion,acting krna tha par maintoh pancholi premi thi,39,46,exact,True,acting krna tha par maintoh pancholi premi thi,Matched via exact strategy
583,aspect,movie,37,37,exact,True,movie,Matched via exact strategy
583,opinion,50 k saath movie tha,34,38,exact,True,50 k saath movie tha,Matched via exact strategy
584,aspect,izzat,1,1,exact,True,izzat,Matched via exact strategy
584,opinion,apni izzat apne hath,0,3,exact,True,apni izzat apne hath,Matched via exact strategy
584,aspect,khawab,7,7,exact,True,khawab,Matched via exact strategy
584,opinion,kabhi khawab mn b dm ni kiya,6,12,exact,True,kabhi khawab mn b dm ni kiya,Matched via exact strategy
585,aspect,nazron,2,2,exact,True,nazron,Matched via exact strategy
585,opinion,apni nazron ki fikr karo,1,5,exact,True,apni nazron ki fikr karo,Matched via exact strategy
585,aspect,parday,8,8,exact,True,parday,Matched via exact strategy
585,opinion,uss k parday ki fikr uss pe chorro,6,13,exact,True,uss k parday ki fikr uss pe chorro,Matched via exact strategy
585,aspect,amaal,17,17,exact,True,amaal,Matched via exact strategy
585,opinion,sb apne apne amaal k zimedar hain,14,20,exact,True,sb apne apne amaal k zimedar hain,Matched via exact strategy
585,aspect,hisaab kitab,21,22,exact,True,hisaab kitab,Matched via exact strategy
585,opinion,hisaab kitab allah ka kaam hai,21,26,exact,True,hisaab kitab allah ka kaam hai,Matched via exact strategy
585,aspect,dilon ka haal,33,35,exact,True,dilon ka haal,Matched via exact strategy
585,opinion,dilon ka haal b sirf allah janta hai,33,40,exact,True,dilon ka haal b sirf allah janta hai,Matched via exact strategy
585,aspect,swab o jaza,52,54,exact,True,swab o jaza,Matched via exact strategy
585,opinion,dusron ka swab o jaza ginte raho,50,56,exact,True,dusron ka swab o jaza ginte raho,Matched via exact strategy
586,aspect,educator,11,11,exact,True,educator,Matched via exact strategy
586,opinion,not before 5 years check karo apne kids sa tange han,0,10,exact,True,not before 5 years check karo apne kids sa tange han,Matched via exact strategy
587,aspect,Bharat Ratna,3,4,exact,True,bharat ratna,Matched via exact strategy
587,opinion,na milna... apmaan h,6,7,approximate,False,na milna,Matched via approximate strategy
587,aspect,Dhyanchand,1,1,exact,True,dhyanchand,Matched via exact strategy
587,opinion,apne usoolon k liye bhi jaane jaate rahenge,20,27,exact,True,apne usoolon k liye bhi jaane jaate rahenge,Matched via exact strategy
588,aspect,acting,-1,-1,unmatched,False,,Matched via unmatched strategy
588,opinion,mundi hilana,11,12,exact,True,mundi hilana,Matched via exact strategy
588,aspect,movie,-1,-1,unmatched,False,,Matched via unmatched strategy
588,opinion,blockbustr express,19,20,exact,True,blockbustr express,Matched via exact strategy
589,aspect,neta,-1,-1,unmatched,False,,Matched via unmatched strategy
589,opinion,modi ne is k khilaf campaign shuru ker deni hai,1,10,exact,True,modi ne is k khilaf campaign shuru ker deni hai,Matched via exact strategy
589,aspect,player,12,12,exact,True,player,Matched via exact strategy
589,opinion,apne player k khilaf campaign karenge jispe itne saal invest kiya,11,21,exact,True,apne player k khilaf campaign karenge jispe itne saal invest kiya,Matched via exact strategy
589,aspect,naan,24,24,exact,True,naan,Matched via exact strategy
589,opinion,naan se jyada ganja sasta hai pakistan mein,24,31,exact,True,naan se jyada ganja sasta hai pakistan mein,Matched via exact strategy
590,aspect,adarsh,0,0,exact,True,adarsh,Matched via exact strategy
590,opinion,chhod bhai kya ye sb jaga pe cmnt kr rha h faltu,6,17,exact,True,chhod bhai kya ye sb jaga pe cmnt kr rha h faltu,Matched via exact strategy
591,aspect,mahrukh,0,0,exact,True,mahrukh,Matched via exact strategy
591,opinion,apne parents ke fav hu ap,1,6,exact,True,apne parents ke fav hu ap,Matched via exact strategy
592,aspect,strategy,3,3,exact,True,strategy,Matched via exact strategy
592,opinion,bahr se bna krr aaya h,1,7,approximate,False,bahr se strategy bna krr aaya h,Matched via approximate strategy
592,aspect,partner,14,14,exact,True,partner,Matched via exact strategy
592,opinion,nhi smjh rha h kucch,17,21,exact,True,nhi smjh rha h kucch,Matched via exact strategy
592,aspect,namunaa,34,34,exact,True,namunaa,Matched via exact strategy
592,opinion,ajib,33,33,exact,True,ajib,Matched via exact strategy
592,aspect,niki dumboli,37,38,exact,True,niki dumboli,Matched via exact strategy
592,opinion,iss season kaa,40,42,exact,True,iss season kaa,Matched via exact strategy
593,aspect,isko,0,0,exact,True,isko,Matched via exact strategy
593,opinion,band kardo,1,2,exact,True,band kardo,Matched via exact strategy
593,aspect,in jaison,4,5,exact,True,in jaison,Matched via exact strategy
593,opinion,band karo ya apne mulk us bhejdo,7,13,exact,True,band karo ya apne mulk us bhejdo,Matched via exact strategy
594,aspect,latter,7,7,exact,True,latter,Matched via exact strategy
594,opinion,is latter ki tarah aap bhi apne latter ped pe likh ke,6,17,exact,True,is latter ki tarah aap bhi apne latter ped pe likh ke,Matched via exact strategy
594,aspect,cm,18,18,exact,True,cm,Matched via exact strategy
594,opinion,avgat karane ki kirpa kare,21,25,exact,True,avgat karane ki kirpa kare,Matched via exact strategy
595,aspect,squad,1,1,exact,True,squad,Matched via exact strategy
595,opinion,nalla,0,0,exact,True,nalla,Matched via exact strategy
595,aspect,drama,10,10,exact,True,drama,Matched via exact strategy
595,opinion,fake salmanic banne ka,6,9,exact,True,fake salmanic banne ka,Matched via exact strategy
595,aspect,success,34,34,exact,True,success,Matched via exact strategy
595,opinion,hatred face karte hai,21,24,exact,True,hatred face karte hai,Matched via exact strategy
595,aspect,drama,10,10,exact,True,drama,Matched via exact strategy
595,opinion,smjh aata,39,40,exact,True,smjh aata,Matched via exact strategy
596,aspect,personal loan,1,2,exact,True,personal loan,Matched via exact strategy
596,opinion,ki madad se maine apne start up ko touchwood expand kar lia,3,14,exact,True,ki madad se maine apne start up ko touchwood expand kar lia,Matched via exact strategy
596,aspect,start up,8,9,exact,True,start up,Matched via exact strategy
596,opinion,bohat sahi chal raha hai,16,20,exact,True,bohat sahi chal raha hai,Matched via exact strategy
597,aspect,parvarish,10,10,exact,True,parvarish,Matched via exact strategy
597,opinion,acchi,9,9,exact,True,acchi,Matched via exact strategy
597,aspect,hate speeches,37,38,exact,True,hate speeches,Matched via exact strategy
597,opinion,badal diya hai,33,35,exact,True,badal diya hai,Matched via exact strategy
597,aspect,desh,52,52,exact,True,desh,Matched via exact strategy
597,opinion,phirse tukde karaoge,54,55,approximate,False,tukde karaoge,Matched via approximate strategy
598,aspect,kaam,6,6,exact,True,kaam,Matched via exact strategy
598,opinion,buhat sincere hai,2,4,exact,True,buhat sincere hai,Matched via exact strategy
598,aspect,directives,18,18,exact,True,directives,Matched via exact strategy
598,opinion,implementation b karwaye,25,27,exact,True,implementation b karwaye,Matched via exact strategy
598,aspect,govt office,40,41,exact,True,govt office,Matched via exact strategy
598,opinion,sops implement karwaale,49,51,exact,True,sops implement karwaale,Matched via exact strategy
599,aspect,tweet,14,14,exact,True,tweet,Matched via exact strategy
599,opinion,aa jata hai twitter pe tweet krne,9,15,exact,True,aa jata hai twitter pe tweet krne,Matched via exact strategy
599,aspect,hashtag,4,4,exact,True,hashtag,Matched via exact strategy
599,opinion,use krne aata nhi,5,8,exact,True,use krne aata nhi,Matched via exact strategy
600,aspect,party,8,8,exact,True,party,Matched via exact strategy
